App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:47 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:48 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 174
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:48 Notice: Notice (8): Undefined property: App\Shell\ScrapShell::$mestergull_website_url in [/app/vendor/cakephp/cakephp/src/Console/Shell.php, line 547]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
Cake\Console\Shell::__get() - CORE/src/Console/Shell.php, line 547
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 175
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:48 Notice: Notice (8): Undefined variable: mestergull_website in [/app/src/Shell/scrapShell.php, line 177]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
App\Shell\ScrapShell::set_structure_for_mestergull() - APP/Shell/scrapShell.php, line 177
App\Shell\ScrapShell::build_mega_structure() - APP/Shell/scrapShell.php, line 127
App\Shell\ScrapShell::megaScrap() - APP/Shell/scrapShell.php, line 82
Cake\Console\Shell::runCommand() - CORE/src/Console/Shell.php, line 446
Cake\Console\ShellDispatcher::_dispatch() - CORE/src/Console/ShellDispatcher.php, line 227
Cake\Console\ShellDispatcher::dispatch() - CORE/src/Console/ShellDispatcher.php, line 182
Cake\Console\ShellDispatcher::run() - CORE/src/Console/ShellDispatcher.php, line 128
[main] - ROOT/bin/cake.php, line 34



2016-09-16 19:00:48 Notice: Notice (8): Undefined index: Category in [/app/src/Shell/scrapShell.php, line 174]
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE/src/Error/BaseErrorHandler.php, line 146
